title,rating,body,author,date,processed_body
El producto de prueba no se encuentra apto para su consumo,"3,0 de 5 estrellas",Parece que la cafetera funciona bien pero la caja de embalaje llegó partida y la caja de transporte con un picotazo. El cuanto a la caja de cápsulas de prueba estoy totalmente decepcionada porque ha llegado con el producto caducado.,Tamara,Revisado en España el 6 de enero de 2020,"['parece', 'funciona', 'caja', 'embalaje', 'llegó', 'partida', 'caja', 'transporte', 'picotazo', 'cuanto', 'caja', 'cápsulas', 'prueba', 'totalmente', 'decepcionada', 'llegado', 'producto', 'caducado']"
La devuelvo ya que la cafetera es extremadamente ruidosa,"3,0 de 5 estrellas","No me gusto el ruido, ya que debo usarla mientras la familia aún duerme.",José Joaquín,Revisado en España el 17 de diciembre de 2020,"['gusto', 'ruido', 'debo', 'usarla', 'mientras', 'familia', 'aún', 'duerme']"
Fragilidad,"3,0 de 5 estrellas","El mecanismo de introducción de la capsula es fragíl, fuente de futuros problemas. No volveria a comprar.",Xavier B.,Revisado en España el 30 de diciembre de 2020,"['mecanismo', 'introducción', 'capsula', 'fragíl', 'fuente', 'futuros', 'problemas', 'volveria', 'comprar']"
Fallos,"3,0 de 5 estrellas","Falla bastante, pones la capsula y solo sale agua hay que repetir varias veces la operación hasta que se logra. El sabor del café no es muy bueno. Con el mismo café otras cafeteras lo hacen mejor",Vicente,Revisado en España el 28 de abril de 2020,"['falla', 'bastante', 'pone', 'capsula', 'solo', 'sale', 'repetir', 'varias', 'veces', 'operación', 'logra', 'sabor', 'bueno', 'mismo', 'cafeteras', 'hacen', 'mejor']"
Mucho que mejorar,"3,0 de 5 estrellas","No he notado diferencia con las Nespresso normales de 15 bares y, es más, sale a veces agua antes del café por lo que desmerece el resultado",@salvadorpalau,Revisado en España el 13 de febrero de 2020,"['notado', 'diferencia', 'nespresso', 'normales', 'bares', 'sale', 'veces', 'desmerece', 'resultado']"
No muy recomendable.,"3,0 de 5 estrellas","Hice dos cafés, y que desilusión, la verdad que tengo una supera-automatica k muele el café, y no tienen nada que ver, pero recuerdo el sabor de las nexpresso mejor la verdad.",Rubén Pomar,Revisado en España el 24 de noviembre de 2019,"['hice', 'cafés', 'desilusión', 'verdad', 'k', 'muele', 'ver', 'recuerdo', 'sabor', 'nexpresso', 'mejor', 'verdad']"
Rápida,"3,0 de 5 estrellas",Ha costado varios días que el café tuviera el gusto correcto,"PRIMAC 21,SL",Revisado en España el 8 de enero de 2021,"['costado', 'varios', 'días', 'gusto', 'correcto']"
Sólo para muy listos.,"3,0 de 5 estrellas","No hay libro de instrucciones.
No hay certificado de garantía.
Es normal o es un error de envío ?",Antonio ARUS Estadella,Revisado en España el 5 de mayo de 2020,"['libro', 'instrucciones', 'certificado', 'garantía', 'normal', 'error', 'envío']"
Cafetera,"3,0 de 5 estrellas",Una cafetera de dimensiones bastante grandes y hace el café muy flojo,Tina del valle gil,Revisado en España el 7 de diciembre de 2020,"['dimensiones', 'bastante', 'grandes', 'flojo']"
Endeble,"3,0 de 5 estrellas","Se siente muy muy frágil y endeble. Tengo miedo de romper el mecanismo para meter las cápsulas con cada café que hago (que por cierto, salen muy buenos)",Francisco,Revisado en España el 6 de diciembre de 2019,"['frágil', 'endeble', 'miedo', 'romper', 'mecanismo', 'meter', 'cápsulas', 'cada', 'hago', 'cierto', 'salen', 'buenos']"
Cafetera,"3,0 de 5 estrellas","La cafetera está muy bien el café muy bueno pero el tamaño para mi parecer excesivamente grande, ocupa el hueco de unas tres cafeteras nespresso",Jaime Murillo,Revisado en España el 19 de diciembre de 2019,"['bueno', 'tamaño', 'parecer', 'excesivamente', 'grande', 'ocupa', 'hueco', 'unas', 'tres', 'cafeteras', 'nespresso']"
Facilidad de desmontaje para su limpieza,"3,0 de 5 estrellas","Hace muy buenos cafés, pero es un poco ruidosa. Antes tenía una krupps y no hacía tanto ruido. Por lo demás todo bien",Sergio.s.s,Revisado en España el 13 de diciembre de 2019,"['buenos', 'cafés', 'ruidosa', 'krupp', 'hacía', 'ruido', 'demás']"
Demasiado grande,"3,0 de 5 estrellas","Demasiado grande y todo plastiquillo,el cafe de momento bien, pero volvere a nespreso",Miguelcm,Revisado en España el 14 de mayo de 2020,"['demasiado', 'grande', 'plastiquillo', 'momento', 'volvere', 'nespreso']"
Esta bien,"3,0 de 5 estrellas","Buena cafetera, el café algo escaso de cantidad",jose felix,Revisado en España el 30 de noviembre de 2020,"['buena', 'escaso', 'cantidad']"
Se estropeo al pico la doble càpsula...,"3,0 de 5 estrellas","Las càpsula grandes se atascan y la tapa superior no en caja del todo bien.
La pròxima dure a una tienda",Anna A,Revisado en España el 20 de junio de 2020,"['càpsula', 'grandes', 'atascan', 'tapa', 'superior', 'caja', 'pròxima', 'dure', 'tienda']"
No es lo esperado,"3,0 de 5 estrellas",Cambié de una Nespresso y me equivoqué.,VICENTE MORENO SANCHIS,Revisado en España el 24 de noviembre de 2020,"['cambié', 'nespresso', 'equivoqué']"
El café sale muy rápido y aguado.,"3,0 de 5 estrellas","No le gusta como sale en cafe, sale muy aguado.",Jose,Revisado en España el 7 de octubre de 2020,"['gusta', 'sale', 'sale', 'aguado']"
cafetera,"3,0 de 5 estrellas","A los 3 meses me ha fallado, la he tenido que enviar al servicio técnico, no perfora las capsulas.",Cliente Amazon,Revisado en España el 22 de septiembre de 2019,"['fallado', 'enviar', 'servicio', 'técnico', 'perfora', 'capsulas']"
Cafetera,"3,0 de 5 estrellas","Lo que no me gusta, es que no tiene memoria de selección de cafés!!",Montse Valero Pardo,Revisado en España el 9 de febrero de 2020,"['gusta', 'memoria', 'selección', 'cafés']"
Buenos días cafetera.,"3,0 de 5 estrellas","Fácil de usas, y funciona perfectamente",Cliente Amazon,Revisado en España el 29 de octubre de 2020,"['fácil', 'usa', 'funciona', 'perfectamente']"
Regular,"3,0 de 5 estrellas","A pesar de usarla durante casi un mes,el primer café sabe a goma quemada",ana gomez,Revisado en España el 28 de diciembre de 2019,"['pesar', 'usarla', 'casi', 'primer', 'sabe', 'goma', 'quemada']"
Busca otra alternativa,"3,0 de 5 estrellas",Muy grande y muy ruidosa. La bomba de agua hace mucho ruido.,JRP,Revisado en España el 4 de enero de 2020,"['grande', 'ruidosa', 'bomba', 'ruido']"
A 99€ no la hubiese comprado,"3,0 de 5 estrellas","Por el
Precio pagado está bien",mertxe,Revisado en España el 21 de febrero de 2020,"['precio', 'pagado']"
Mediocre,"3,0 de 5 estrellas",Esperaba mucho más de esa cafetera.,JUAN ANTONIO GARCIA MADRID,Revisado en España el 31 de diciembre de 2019,['esperaba']
Phillip Lo'r Barista,"3,0 de 5 estrellas",Demasiado grande para una cocina pequeña,Jose D. Bellido,Revisado en España el 22 de noviembre de 2019,"['demasiado', 'grande', 'cocina', 'pequeña']"
Imitacion de nesspreso,"3,0 de 5 estrellas",Esperaba mas de esta cafetera,brthdz,Revisado en España el 19 de diciembre de 2019,"['esperaba', 'ma']"
Conforme,"3,0 de 5 estrellas",El café.corto es cortiiiisimo.,Cliente Amazon,Revisado en España el 9 de diciembre de 2019,['cortiiiisimo']
El cafe,"3,0 de 5 estrellas",Una máquina perfecta Me gusta❤ mucho,Esperanza,Revisado en España el 12 de septiembre de 2019,['perfecta']
Apenas calienta,"3,0 de 5 estrellas","En general, la fabricación, el diseño y el uso son perfectos.
Pero sale el café prácticamente frío. Si te gusta el café solo, es un problema importante.",Carlos,Revisado en España el 11 de enero de 2022,"['general', 'fabricación', 'diseño', 'uso', 'perfectos', 'sale', 'prácticamente', 'frío', 'gusta', 'solo', 'problema', 'importante']"
Gran calidad,"3,0 de 5 estrellas","Hace un excelente café y permite cápsulas dobles que en mi caso era importante, es fácil de limpiar, y de manipular.lo que menos me gusta es la dificultad de acceso a las agujas de inyección que no permite el mantenimiento doméstico.
Cómo comentario muy favorable es que al tener unpequeño fallo la remití atraves de Amazon y en 8 días me la remitieron en perfecto estado y sin costes",marijose,Revisado en España el 29 de octubre de 2021,"['excelente', 'permite', 'cápsulas', 'dobles', 'caso', 'importante', 'fácil', 'limpiar', 'menos', 'gusta', 'dificultad', 'acceso', 'agujas', 'inyección', 'permite', 'mantenimiento', 'doméstico', 'cómo', 'comentario', 'favorable', 'tener', 'unpequeño', 'fallo', 'remití', 'atraves', 'días', 'remitieron', 'perfecto', 'costes']"
Algo grande y funcionamiento no demasiado fino,"3,0 de 5 estrellas","Esta cafetera tiene algunas ventajas pero también algunos inconvenientes. Las principales ventajas.. que está preparada para hacer de dos en dos los cafés ya que permite utilizar las cápsulas dobles. Tiene dos boquillas y se puede por lo tanto hacer el café para dos tazas. Cuando se piensa en utilizar para comidas familiares es una importante ventaja ya que hacer cafés uno a uno es matador y desincentiva la tertulia del café..
El diseño es clásico. Negro . Sin adornos ni florituras. No desentona en ningún sitio pero tampoco va a destacar positivamente tampoco .
Se entrega con una caja de muestra de diferentes tipos de cafés, incluidos los de tamaño doble .
Es rápida arrancando. La enchufas y un minuto escaso después puedes empezar a hacer cafés.
Tiene tres tamaños de café. Expreso en plan italiano, un café normal y el largo.

Pero también tiene algunas desventajas. El tamaño es algo grande. Es verdad que lo de tener doble taza es una ventaja, pero no compensa. Creo que se podría haber hecho un diseño un poco más ajustado. (Tampoco es que sea excesivamente grande pero mi cocina si es pequeña
Pero inconveniente es que la boquillas del café, están un pelín separadas para usar una taza pequeña. Ese fácil que algo de café sala fuera al salir en café por la dos boquillas. Su pones dos tazas o usas una taza grande no es problema.

Pero el mayor fallo es que tengo dificultades con algunas cápsulas. No son originales pero en otras cafeteras no me han dado problemas. En esta, al meter la cápsula y tratar de cerrar, no acaba de hacer click y quedar cerrado. Toca abrir, la cápsula cae al depósito, la vuelves a sacar y no poner...y si varias veces, hasta que finalmente a cerrado bien

No obstante lo importante es el café. Y este sale bueno, y con su espumita

Espero que os sea útil",PEPE,Revisado en España el 5 de diciembre de 2021,"['ventajas', 'inconvenientes', 'principales', 'ventajas', 'preparada', 'hacer', 'cafés', 'permite', 'utilizar', 'cápsulas', 'dobles', 'boquillas', 'puede', 'hacer', 'tazas', 'piensa', 'utilizar', 'comidas', 'familiares', 'importante', 'ventaja', 'hacer', 'cafés', 'matador', 'desincentiva', 'tertulia', 'diseño', 'clásico', 'negro', 'adornos', 'florituras', 'desentona', 'ningún', 'sitio', 'tampoco', 'va', 'destacar', 'positivamente', 'tampoco', 'entrega', 'caja', 'muestra', 'diferentes', 'tipos', 'cafés', 'incluidos', 'tamaño', 'doble', 'rápida', 'arrancando', 'enchufas', 'minuto', 'escaso', 'después', 'puedes', 'empezar', 'hacer', 'cafés', 'tres', 'tamaños', 'expreso', 'plan', 'italiano', 'normal', 'largo', 'desventajas', 'tamaño', 'grande', 'verdad', 'tener', 'doble', 'taza', 'ventaja', 'compensa', 'creo', 'podría', 'haber', 'hecho', 'diseño', 'ajustado', 'tampoco', 'excesivamente', 'grande', 'cocina', 'pequeña', 'inconveniente', 'boquillas', 'pelín', 'separadas', 'usar', 'taza', 'pequeña', 'fácil', 'sala', 'salir', 'boquillas', 'pone', 'tazas', 'usa', 'taza', 'grande', 'problema', 'mayor', 'fallo', 'dificultades', 'cápsulas', 'originales', 'cafeteras', 'dado', 'problemas', 'meter', 'cápsula', 'tratar', 'cerrar', 'acaba', 'hacer', 'click', 'quedar', 'cerrado', 'toca', 'abrir', 'cápsula', 'cae', 'depósito', 'vuelves', 'sacar', 'poner', 'varias', 'veces', 'finalmente', 'cerrado', 'obstante', 'importante', 'sale', 'bueno', 'espumita', 'espero', 'útil']"
"Para ser buena marca, a mí me la cambiaron dos veces.","3,0 de 5 estrellas","Me gustó el diseño y la marca, no sé si será mala suerte, pero me la han cambiado dos veces. Amazon un 10. Por responsabilidad del producto.",HECTOR. JUAN BALLESTER,Revisado en España el 2 de septiembre de 2021,"['gustó', 'diseño', 'marca', 'sé', 'mala', 'suerte', 'cambiado', 'veces', 'responsabilidad', 'producto']"
Dudas,"3,0 de 5 estrellas","No la he usado todavía. Leo problemas de uso con las capsulas muy delicado el mecanismo. Y tengo poco voltaje en casa 2,4 kw y la cafetera tiene 1,45 kw. Puedo tener problemas. Q voltaje gasta cuando está encendida y no se usa",Miguel A.,Revisado en España el 31 de diciembre de 2020,"['usado', 'todavía', 'leo', 'problemas', 'uso', 'capsulas', 'delicado', 'mecanismo', 'voltaje', 'casa', 'kw', 'kw', 'puedo', 'tener', 'problemas', 'q', 'voltaje', 'gasta', 'encendida', 'usa']"
Mucho que mejorar,"3,0 de 5 estrellas","La verdad es que me he llevado una decepción con esta máquina. Lo cierto es que esperaba mejores prestaciones. Además, el tamaño que tiene me parece excesivamente grande, difícil de ubicar en la mayoría de cocinas sin que quite un gran espacio.

La máquina puede preparar dos cafés, pero eso no tiene ninguna razón de ser si no utilizamos las cápsulas grandes de la marca L’OR. Si utilizamos una cápsula normal, nos servirá para una taza, aunque eso sí, sadrán dos chorros del doble difusor.

El uso es sencillo y podemos preparar tres tipos de café distintos en lo que a medida se refiere. La máquina se enciende en 20 segundos. El botón sirve para encender o apagarla, algo interesante, ya que no hay que apretar dos botones a la vez como en otras.

El compartimento de las cápsulas acepta los dos tipos: normal y grande.

Cuando se para el chorro, la cápsula no es expulsada automáticamente, deberemos hacerlo de forma manual. Además, cuando la máquina se para, siguen goteando los dos difusores.
Por cierto, cuando le damos al botón de cualquiera de los tres tipos de café, antes de que éste caiga sale algo de agua por los difusores.
El depósito de cápsulas es pequeño si tenemos en cuenta el gran tamaño de la máquina.

Como cosas interesantes destaca que hace poco ruido al hacer el café.

Lo que hace que haya puntuado esta máquina con tres estrellas es por, además de lo dicho, porque he notado que el sabor del café no es tan bueno como el de una máquina Krups. Digo esto habiendo utilizado las mismas cápsulas en ambas máquinas, independientemente de la marca de las cápsulas.
No sé si tiene que ver algo con los bares de presión, pero según se indica, tiene 19, como prácticamente todas las del mercado.

El depósito se vacía bastante rápido si hacemos cafés largos, pues sale demasiada cantidad.

Se incluye un escueto manual de letra de reducido tamaño.

Se incluyen 5 cápsulas grandes y 4 pequeñas de regalo y 20€ de regalo, esto último algo engañoso, porque hay que comprar 50€ en cápsulas en la web de L’OR si queremos ese descuento. Eso no se indica en el cartón que anuncia dicho “regalo”

LO +
Poco ruidosa al hacer los cafés
Botones de buen tamaño
Botón de encendido/apagado
Se calienta en 20 segundos
Acepta dos tipos de cápsulas: grande y normal

LO –
Tamaño no apto para muchas cocinas
Sabor del café distinto al de otras marcas (con las mismas cápsulas)
No expulsa la cápsula automáticamente
Sale algo de agua antes y después de hacer el café
Depósito de cápsulas pequeño
Se incluyen 5 cápsulas grandes y 4 pequeñas
Para poder disfrutar la oferta de 20€ de descuento hay que comprar 50€ en café en la web L’OR
Manual escueto en contenido",Javier Alonso,Revisado en España el 23 de julio de 2019,"['verdad', 'llevado', 'decepción', 'cierto', 'esperaba', 'mejores', 'prestaciones', 'además', 'tamaño', 'parece', 'excesivamente', 'grande', 'difícil', 'ubicar', 'mayoría', 'cocinas', 'quite', 'gran', 'espacio', 'puede', 'preparar', 'cafés', 'ninguna', 'razón', 'ser', 'utilizamos', 'cápsulas', 'grandes', 'marca', 'l', 'or', 'utilizamos', 'cápsula', 'normal', 'servirá', 'taza', 'aunque', 'sadrán', 'chorros', 'doble', 'difusor', 'uso', 'sencillo', 'podemos', 'preparar', 'tres', 'tipos', 'distintos', 'medida', 'refiere', 'enciende', 'segundos', 'botón', 'sirve', 'encender', 'apagarla', 'interesante', 'apretar', 'botones', 'vez', 'compartimento', 'cápsulas', 'acepta', 'tipos', 'normal', 'grande', 'chorro', 'cápsula', 'expulsada', 'automáticamente', 'deberemos', 'hacerlo', 'forma', 'manual', 'además', 'siguen', 'goteando', 'difusores', 'cierto', 'damos', 'botón', 'cualquiera', 'tres', 'tipos', 'éste', 'caiga', 'sale', 'difusores', 'depósito', 'cápsulas', 'pequeño', 'cuenta', 'gran', 'tamaño', 'cosas', 'interesantes', 'destaca', 'ruido', 'hacer', 'puntuado', 'tres', 'estrellas', 'además', 'dicho', 'notado', 'sabor', 'tan', 'bueno', 'krups', 'digo', 'utilizado', 'mismas', 'cápsulas', 'ambas', 'máquinas', 'independientemente', 'marca', 'cápsulas', 'sé', 'ver', 'bares', 'presión', 'según', 'indica', 'prácticamente', 'toda', 'mercado', 'depósito', 'vacía', 'bastante', 'rápido', 'hacemos', 'cafés', 'largo', 'pues', 'sale', 'demasiada', 'cantidad', 'incluye', 'escueto', 'manual', 'letra', 'reducido', 'tamaño', 'incluyen', 'cápsulas', 'grandes', 'pequeñas', 'regalo', 'regalo', 'último', 'engañoso', 'comprar', 'cápsulas', 'web', 'l', 'or', 'queremos', 'descuento', 'indica', 'cartón', 'anuncia', 'dicho', 'regalo', 'ruidosa', 'hacer', 'cafés', 'botones', 'buen', 'tamaño', 'botón', 'calienta', 'segundos', 'acepta', 'tipos', 'cápsulas', 'grande', 'normal', 'tamaño', 'apto', 'muchas', 'cocinas', 'sabor', 'distinto', 'marcas', 'mismas', 'cápsulas', 'expulsa', 'cápsula', 'automáticamente', 'sale', 'después', 'hacer', 'depósito', 'cápsulas', 'pequeño', 'incluyen', 'cápsulas', 'grandes', 'pequeñas', 'poder', 'disfrutar', 'oferta', 'descuento', 'comprar', 'web', 'l', 'or', 'manual', 'escueto', 'contenido']"
